GeneID	GeneName	Chr	Start	End	Strand	Length	logFC	logCPM	PValue	FDR	Normals	WT	myLogFC	AvglogFPKM	gene_family	name	refseq_accession	ProteinCoding	CellSurface	ExhaustionMarkers	TranscriptionFactor	CancerGermlineAntigen	PAX3FOXO1	EWSR1FL1	Brain.MeanExp	Heart.MeanExp	Kidney.MeanExp	Liver.MeanExp	Lung.MeanExp
ENSG00000006576	PHTF2	7	77428122	77586818	+	8631	0.238534353423769	4.93294186394054	0.306188051366893	0.528046573558619	3.39524613774763	4.00397856635434	0.187131650136851	3.528870329393	NULL	putative homeodomain transcription factor 2	NM_020432	Y	Y	N	Y	N	N	Y	2.94943382155892	7.79875412295585	2.15989438362738	2.02713881844465	2.96987804141465
ENSG00000007372	PAX6	11	31806340	31839509	-	14776	-3.06936832708728	3.56678072664064	1.7645398808466e-08	1.52911253533961e-07	0.987071309051128	0.117214922661678	-0.83073689783901	0.796127224233932	PRD class homeoboxes and pseudogenes;Paired boxes	paired box 6	NM_001604	Y	N	N	Y	N	N	Y	8.25911544243151	0.135274768693403	0.282462554936442	0.146283301492251	0.185497036988949
ENSG00000007545	CRAMP1L	16	1662326	1727909	+	8427	0.54760087528805	4.7212365653991	3.75122366302642e-08	3.07807852520189e-07	2.83161126187797	4.1397871143884	0.42375740633523	3.11877181486806	NA	NA	NA	N	N	N	Y	N	N	N	9.11270200636735	4.35384277696635	3.24089604293987	1.34930818944365	4.39369995214228
ENSG00000007866	TEAD3	6	35441374	35464853	-	3046	0.270284511989852	4.11750449955793	0.316923925185714	0.543085325203023	5.42120679284023	6.53994535513859	0.231709606804038	5.66678355041792	TEA domain transcription factors	TEA domain transcription factor 3	NM_003214	Y	N	N	Y	N	N	N	0.425031631037736	13.1248592196127	6.38179783091363	4.62908112411667	19.1461827361191
ENSG00000007968	E2F2	1	23832922	23857712	-	5457	3.39269795540353	1.93841906834333	1.35668108170438e-17	3.64832082786395e-16	0.219753540231382	2.32860873736047	1.44832962771089	0.682672973747523	E2F transcription factors	E2F transcription factor 2	NM_004091	Y	N	N	Y	N	N	Y	0.00803105669980977	0.0233626625404302	0.015675943381652	0.0262604660999236	0.171989732741179
ENSG00000008196	TFAP2B	6	50786436	50815326	+	6149	-1.60224986166349	0.432407257924539	0.128833959676197	0.257931525343547	0.239854727600786	0.0782681470165637	-0.201455095023311	0.204384502594493	NULL	transcription factor AP-2 beta	NM_003221	Y	N	N	Y	N	Y	Y	1.26683525006228	0	3.14963322063568	0.00440230790959348	0
ENSG00000008197	TFAP2D	6	50681541	50740701	+	1856	-1.04582726429168	-3.34881180249395	0.19749445267186	0.368328309943744	0.00358177163962412	0	-0.00515817198970977	0.00279552908458468	NULL	transcription factor AP-2 delta	NM_172238	Y	N	N	Y	N	N	N	0.0652450000474726	0	0	0	0
ENSG00000008441	NFIX	19	13106422	13209610	+	6302	-1.81233828436375	5.66649781317843	1.32318238648335e-08	1.16768751964139e-07	9.54433730380328	2.71669531239294	-1.50437609793841	8.04558662276199	NULL	nuclear factor I X	NM_002501	Y	N	N	Y	N	N	N	35.1538437133686	12.3807834441362	2.80516436884464	4.45297920738701	16.9949806136241
ENSG00000009709	PAX7	1	18957500	19075360	+	6313	3.43649024310328	1.4207942033369	4.14374101525255e-05	0.000194103288674223	0.128821312021232	1.40049767398886	1.08851640684105	0.407969781721443	PRD class homeoboxes and pseudogenes;Paired boxes	paired box 7	NM_002584	Y	N	N	Y	N	Y	Y	0.688590925048452	0.0024863082293917	0.00239189607337307	0	0.00275659074193791
ENSG00000009950	MLXIPL	7	73007524	73038873	-	4815	-2.9527106413243	4.12723863809623	5.15320828660103e-07	3.44905659148685e-06	4.46583683127676	0.575618064814076	-1.79452452951407	3.61188637034593	Basic helix-loop-helix proteins	MLX interacting protein like	NM_032951	Y	N	N	Y	N	N	N	5.44406962575855	1.08789481876419	16.4179039377123	189.496702873566	0.146358043840791
ENSG00000010030	ETV7	6	36322419	36356164	-	2369	-2.46466811922327	-0.796757862729488	1.96592609845042e-09	1.98705321291909e-08	0.247912211461963	0.0434901716907092	-0.258099434319396	0.203039080780468	ETS transcription factor family	ETS variant 7	NM_016135	Y	N	N	Y	N	N	N	0.127530839034282	0.0546270950397031	0.322164890903143	0.418075686683374	1.56428302517959
ENSG00000010539	ZNF200	16	3272325	3286221	-	7498	0.796646128103052	2.86174231676318	3.61935317597429e-15	7.74308341709297e-14	0.823049489831034	1.43140930186048	0.415439049795018	0.956591887593596	Zinc fingers C2H2-type	zinc finger protein 200	NM_001145446	Y	N	N	Y	N	N	N	1.51131884814098	1.08054905408609	0.657298529532943	1.11720080063386	0.809631452264306
ENSG00000010818	HIVEP2	6	143072604	143266338	-	9774	-1.33624377920712	6.52637569392276	2.36292600608474e-09	2.35713597097772e-08	10.8621450933244	4.30144341289533	-1.16190780568635	9.42199106591316	Zinc fingers C2H2-type	human immunodeficiency virus type I enhancer binding protein 2	NM_006734	Y	N	N	Y	N	N	N	22.4419478637648	4.81315257137647	4.28039692348343	1.61500361665976	22.5410986966099
ENSG00000011451	WIZ	19	15532319	15560762	-	8155	0.69621218062183	4.32531842442491	1.86120047980284e-09	1.88907614849943e-08	2.15397343419174	3.48719690413648	0.508643984360732	2.44663224466742	Zinc fingers C2H2-type	widely interspaced zinc finger motifs	NM_021241	Y	N	N	Y	N	N	N	4.39117070700356	4.10662656399352	4.38355371017317	2.58198635973368	5.78791314429144
ENSG00000011590	ZBTB32	19	36195429	36207940	+	2770	-0.930201771173334	-0.199272243285029	3.04344457097985e-05	0.000145914238852626	0.313454021710577	0.164141565382071	-0.174099191123392	0.280678116662856	Zinc fingers C2H2-type;BTB domain containing	zinc finger and BTB domain containing 32	NM_014383	Y	N	N	Y	N	N	N	0.0467218110221352	0.0622140605952818	0.0508743938410341	0.10633975950953	0.466742567346509
ENSG00000012504	NR1H4	12	100867486	100958191	+	3460	-4.36635199097528	2.9332537723379	3.33447334863006e-05	0.00015872115906217	2.75984663936947	0.131928229210495	-1.73189133105176	2.18298650055409	Nuclear hormone receptors	nuclear receptor subfamily 1 group H member 4	NM_005123	Y	N	N	Y	N	N	N	0.0140255476873014	0.00453643463934965	6.90161168637001	67.0379901608951	0.21584901381887
ENSG00000016082	ISL1	5	50678921	50690564	+	3216	-1.00628399067411	0.863827442973939	0.335889031918847	0.56981059413581	0.60314390071672	0.299530125550451	-0.302913851299635	0.53649697446071	LIM class homeoboxes	ISL LIM homeobox 1	NM_002202	Y	N	N	Y	N	N	N	0	0.00547811023572104	0	0	0.0108223615384664
ENSG00000018607	ZNF806	2	133066882	133076309	+	1774	-0.795561592845404	-2.86052453692004	0.0898615166468924	0.190342184533789	0.0279243563588247	0.014951823998708	-0.0183228527023328	0.0250767273041649	Zinc fingers C2H2-type	zinc finger protein 806	XM_497879	Y	N	N	Y	N	N	N	0.0557614276190924	0.00993100480162282	0.0302600192765306	0	0.00725411257896633
ENSG00000018869	ZNF582	19	56887413	56904914	-	3152	0.4660466644799	1.77546256027361	0.000247001799322131	0.000991937741474165	0.973799594279512	1.34782958949455	0.250352182220264	1.05590373957062	Zinc fingers C2H2-type	zinc finger protein 582	NM_144690	Y	N	N	Y	N	N	N	1.86676963661451	1.47540054605663	1.70730506718722	1.96456884295839	0.806628301055854
ENSG00000019549	SNAI2	8	49830249	49834299	-	2282	1.55143643224898	3.43301967239418	2.35931348870918e-11	3.17151099555983e-10	3.29078775404515	9.65921648459803	1.31278695104871	4.68873552416651	Zinc fingers C2H2-type;SNAG transcriptional repressors	snail family transcriptional repressor 2	NM_003068	Y	N	N	Y	N	N	Y	0.869405363803608	4.13418084851197	4.27274045685613	2.43689340617447	3.60505694682139
ENSG00000020256	ZFP64	20	50668202	50820847	-	6997	1.33011433182027	3.49408855295762	3.96358789261141e-42	4.07861969621063e-40	1.19765368677258	3.01366411326464	0.868955828903054	1.5962901218562	Zinc fingers C2H2-type	ZFP64 zinc finger protein	NM_018197	Y	N	N	Y	N	N	Y	1.64869707514513	1.37674581141477	1.46053870594881	1.88864261780695	1.09798654332579
ENSG00000020633	RUNX3	1	25226002	25291612	-	4605	-2.02679168710395	1.39634543183021	1.22325804791744e-05	6.34353985183629e-05	0.659489377422593	0.161207387102044	-0.515113739681342	0.550110403937594	NULL	runt related transcription factor 3	NM_004350	Y	N	N	Y	N	N	Y	0.0590444235055202	0.266972874574601	0.174489020464507	0.803050385949066	6.54668051985551
ENSG00000025156	HSF2	6	122720691	122754264	+	2702	1.10781662741561	4.00485895585161	8.38716269741822e-14	1.5463709921425e-12	4.71153677658582	10.1521310486563	0.965368537358508	5.90581356801592	NULL	heat shock transcription factor 2	NM_004506	Y	N	N	Y	N	N	Y	9.25001909912225	14.6749140017645	3.879622161389	4.20480545638158	5.6146510627048
ENSG00000025434	NR1H3	11	47269851	47290396	+	4346	-1.46029727701983	3.31712310648961	1.19749559196586e-08	1.06569875301641e-07	2.6415172788717	0.959170887990569	-0.894296449041032	2.27222172965389	Nuclear hormone receptors	nuclear receptor subfamily 1 group H member 3	NM_001130101	Y	N	N	Y	N	N	Y	1.05615604139396	3.08129101084468	5.968100750536	20.6330041004146	4.71512744265872
ENSG00000028277	POU2F2	19	42590263	42700737	-	8899	-1.99328364481982	1.77339718392721	5.28062098255981e-08	4.22669451866114e-07	0.446637116571239	0.111962576675053	-0.379594837992277	0.373171973667198	POU class homeoboxes and pseudogenes	POU class 2 homeobox 2	NM_001207025	Y	N	N	Y	N	N	N	1.98389774321732	0.126884518910061	0.0635296721848926	0.239675357500591	1.21625245529571
ENSG00000028839	TBPL1	6	134273308	134311570	+	5039	0.322964185322406	3.41970492400987	0.0240774149983091	0.0606562928181352	1.99493804750943	2.4954754074471	0.222962524760215	2.1048121021299	NULL	TATA-box binding protein like 1	NM_001253676	Y	N	N	Y	N	N	Y	7.19058970758485	2.76281701299544	3.35767328312568	4.85882633698625	2.80517540889297
ENSG00000029153	ARNTL2	12	27485787	27576241	+	5002	-0.0922032710999372	2.50407703588839	0.793635564786944	1	1.13016473390394	1.06058031544188	-0.0479143071895536	1.11489010546105	Basic helix-loop-helix proteins	aryl hydrocarbon receptor nuclear translocator like 2	NM_020183	Y	N	N	Y	N	N	N	2.41224965531399	0.366752687635591	0.176731096729144	0.740262867506335	1.92762110302105
ENSG00000030419	IKZF2	2	213864429	214017151	-	12220	-0.984952023178622	4.22277644837102	1.89426878713391e-05	9.48375700761399e-05	1.70571389729919	0.86149500917768	-0.539547548322237	1.52039755600422	Zinc fingers C2H2-type	IKAROS family zinc finger 2	NM_016260	Y	N	N	Y	N	N	Y	0.557190652254305	0.674832972786745	0.51751495822132	0.49155561841781	1.49513422069447
ENSG00000031544	NR2E3	15	72084977	72110600	+	3595	0.381872783498192	-0.973246559584151	0.181236046268778	0.343123595795802	0.107274683407535	0.142507223387932	0.0451901284155909	0.115008655598354	NA	NA	NA	Y	N	N	Y	N	N	N	0.0496201935402681	0.027265496646664	0.0433900434370363	0.151917569594727	0.0250574603631722
ENSG00000032219	ARID4A	14	58765103	58840605	+	7568	-0.20814221782843	4.85511302352476	0.0580671108951722	0.130862169708924	3.92779053201137	3.40040276917588	-0.163305352224013	3.81202248651089	AT-rich interaction domain containing	AT-rich interaction domain 4A	NM_023001	Y	N	N	Y	N	N	N	6.74480401576873	3.50295150885907	3.13664518941328	9.88355439091707	5.67085543516301
ENSG00000037965	HOXC8	12	54402832	54407570	+	3371	3.24955084005375	1.70900761091263	2.86638882154362e-09	2.82052053182696e-08	0.326413711967373	3.11832270853399	1.63452605678676	0.939271784384436	HOXL subclass homeoboxes	homeobox C8	NM_022658	Y	N	N	Y	N	N	N	0	0.00931240809976257	1.14402137769686	0	0.0359194934072267
ENSG00000039600	SOX30	5	157052687	157098488	-	3471	0.123835156198592	-1.78500320432866	0.658702970920851	0.949429952091486	0.0551837196842422	0.0604291457517881	0.00715401745331294	0.0563351546746791	SRY-boxes	SRY-box 30	NM_007017	Y	N	N	Y	N	N	N	0.0187284121933182	0.0813037726343933	0.06330936575197	0.00779884509826859	0.0710754209709853
ENSG00000041988	THAP3	1	6684926	6695646	+	4072	0.146452842571237	2.83517538753613	0.221085767930619	0.405305740222674	1.68988968046899	1.86977147512244	0.0933888519338455	1.72937592807585	THAP domain containing	THAP domain containing 3	NM_138350	Y	N	N	Y	N	N	N	3.83697890131827	3.21907413211096	4.27132670129658	3.95364650313042	2.0520466499826
ENSG00000043039	BARX2	11	129245835	129322171	+	4411	1.74356686109784	0.147643179891701	0.00018270278757139	0.000754917956083802	0.150917517904695	0.5075898866328	0.389459577674422	0.229211452503547	NKL subclass homeoboxes and pseudogenes	BARX homeobox 2	NM_003658	Y	N	N	Y	N	N	N	0.283201570147383	0.015976062133828	2.0810152502457	0.00613688309591709	0.0391203344221506
ENSG00000043355	ZIC2	13	100634026	100639018	+	3301	-1.86942378186704	2.42544516834614	0.331527141763882	0.563744726290344	1.90463085152119	0.51989623021742	-0.934381995589397	1.60066471513744	Zinc fingers C2H2-type	Zic family member 2	NM_007129	Y	N	N	Y	N	N	N	41.3083104215195	0.00533705014179911	0	0.00820048207697373	0.115980570065068
ENSG00000048405	ZNF800	7	126986844	127071978	-	5793	-0.58627656405755	4.85413370553439	1.66789676721219e-08	1.45077364937189e-07	5.37041649222812	3.57701147355961	-0.476981789236326	4.97674221983747	Zinc fingers C2H2-type	zinc finger protein 800	NM_176814	Y	N	N	Y	N	N	N	2.14029539909623	2.19089942456241	2.53841368023079	5.78957847066158	4.39953398612993
ENSG00000049768	FOXP3	X	49106897	49121288	-	2578	-1.06222146333815	-0.99321322178057	0.00700811561729164	0.0204085021054306	0.181227183011257	0.0848697664235046	-0.12276459778594	0.160075554979799	Forkhead boxes	forkhead box P3	NM_014009	Y	N	N	Y	N	N	N	0.274252841707615	0.032678407780658	0.107365215456082	0.52869869617804	0.140621391631523
ENSG00000050344	NFE2L3	7	26191860	26226745	+	4249	-0.308137650199917	4.50964045499687	0.0836377254389922	0.17915761650378	5.57433376140009	4.50318843826108	-0.256576970284923	5.33920430022323	Basic leucine zipper proteins	nuclear factor, erythroid 2 like 3	NM_004289	Y	N	N	Y	N	N	N	4.0825269839859	1.42740169605317	3.51974183053168	2.3864818081402	7.36046456220527
ENSG00000052850	ALX4	11	44281994	44331716	-	5750	1.74145856637557	0.0809730671868227	1.79397925985352e-08	1.55365846676724e-07	0.109123930712808	0.369753860639083	0.304496092258272	0.166335378745405	PRD class homeoboxes and pseudogenes	ALX homeobox 4	NM_021926	Y	N	N	Y	N	N	N	0.110839819577704	0.136040720850805	0.00992012468185929	0	0.0143440391531308
ENSG00000053254	FOXN3	14	89591215	90085493	-	11033	-0.908914106804537	6.99587272084136	8.50320305022345e-08	6.54136749958776e-07	12.882306396816	6.85995038462911	-0.820655165472192	11.560325808775	Forkhead boxes	forkhead box N3	NM_005197	Y	N	N	Y	N	N	Y	19.5517015191198	20.0909995406572	5.99945693137042	12.1780013816392	15.1187775798483
ENSG00000054267	ARID4B	1	235294949	235491534	-	11073	0.714871573943911	5.97918551185584	1.06740027576112e-14	2.18386337417553e-13	4.98576512032464	8.18620028897954	0.617932570321272	5.68829966954157	AT-rich interaction domain containing	AT-rich interaction domain 4B	NM_016374	Y	N	N	Y	N	N	N	5.78300306751763	3.30105908146316	3.57885688805146	5.16848792068766	8.87938878853968
ENSG00000054598	FOXC1	6	1610681	1614127	+	3447	3.29986311391023	4.06970014516093	3.34051255001702e-35	2.56979870968413e-33	1.6440130752711	16.2077064216651	2.70225360001536	4.84092137082101	Forkhead boxes	forkhead box C1	NM_001453	Y	N	N	Y	N	N	Y	1.76002426620785	1.89062318334642	11.9462591506645	0.169531311781711	3.49892303949908
ENSG00000056277	ZNF280C	X	129336685	129402873	-	4634	1.80918914703781	3.15838399419938	5.12066364084852e-77	2.37995644367537e-74	1.22679538010208	4.31610536518467	1.25540070392434	1.90493659633972	NULL	zinc finger protein 280C	NM_017666	Y	N	N	Y	N	N	Y	1.09525145163863	0.741777299666823	0.531767843594951	1.16050740496857	0.866190429791797
ENSG00000056586	RC3H2	9	125606835	125667620	-	11545	0.669077070887301	6.25960856095376	1.54115295132662e-16	3.76994401554121e-15	5.86819465627591	9.33040770704025	0.58889436027588	6.62819264302906	Ring finger proteins;Zinc fingers CCCH-type	ring finger and CCCH-type domains 2	NM_018835	Y	N	N	Y	N	N	N	7.31652806028868	5.84495957417966	4.46384399840407	4.04827241851456	7.39320256406292
ENSG00000057935	MTA3	2	42721709	42984087	+	10580	0.570587754048448	4.74681605595749	2.08451505283304e-05	0.000103525964418217	2.28500595858723	3.39499959678449	0.419967045592704	2.52866309867931	GATA zinc finger domain containing;Myb/SANT domain containing;NuRD complex	metastasis associated 1 family member 3	NM_020744	Y	N	N	Y	N	N	N	6.87394110718658	2.18092769773212	2.38738112952082	1.14747100486078	2.44089494905002
ENSG00000059728	MXD1	2	70124820	70170077	+	6321	-0.803715262065217	4.59889914825611	0.00253492979170523	0.00816898591741931	4.21340026573743	2.41421621272072	-0.610670205933859	3.81845742483133	Basic helix-loop-helix proteins;MAX dimerization proteins	MAX dimerization protein 1	NM_002357	Y	N	N	Y	N	N	Y	4.62168555785914	4.15104454328429	3.21511718250811	4.61749799353633	20.5913268038625
ENSG00000060138	YBX3	12	10851683	10875911	-	8615	-1.76215485818703	7.80630556287063	0.000923219918303562	0.00329077423809961	30.7282598573543	9.05845939164959	-1.65735904748761	25.9714743892728	Y box binding proteins	Y-box binding protein 3	NM_003651	Y	N	N	Y	N	N	N	0.631415023162381	31.5698091264765	7.05629241768166	1.80813557948974	35.5766754814978
ENSG00000060566	CREB3L3	19	4153598	4173051	+	2678	-7.99459753820196	1.00003492336086	2.70631700234298e-06	1.59084546976892e-05	0.91785949212889	0.00145973340019765	-0.937392613694344	0.716698569481128	Basic leucine zipper proteins	cAMP responsive element binding protein 3 like 3	NM_032607	Y	N	N	Y	N	N	N	0.086944082729992	0.0065786417169824	0.330152563337592	17.3821715643487	0
ENSG00000062370	ZNF112	19	44830708	44871377	-	3848	0.671495159358703	3.37041832733604	1.84337646671292e-07	1.33295530309359e-06	2.35594854361625	3.75348732420661	0.50226571804652	2.66272534911169	Zinc fingers C2H2-type	zinc finger protein 112	NM_013380	Y	N	N	Y	N	N	N	3.50780092997625	2.45969966904283	1.88629633078491	1.38888576460536	0.929948242857183
ENSG00000063438	AHRR	5	304291	438406	+	7678	-0.783276754053329	1.17051585911091	0.0311601543047382	0.0761066470785269	0.30903492765996	0.179806300389531	-0.149953573209779	0.280667668015232	Basic helix-loop-helix proteins	aryl-hydrocarbon receptor repressor	NM_020731	Y	N	N	Y	N	N	N	0.582345439332472	0.0515656315591151	0.177838400611988	0.0418899355532024	0.720505134642467
ENSG00000063515	GSC2	22	19136089	19137796	-	1033	-0.124560527589258	-3.41491157934165	1	1	0.000434883826529397	0	-0.000627268355349187	0.000339421523144895	PRD class homeoboxes and pseudogenes	goosecoid homeobox 2	NM_005315	Y	N	N	Y	N	N	N	0	0	0	0	0.012457691882949
ENSG00000063587	ZNF275	X	152599613	152625568	+	8148	-0.957825334166084	5.50511048693929	0.00483569577425444	0.0146021256316997	6.22581731806291	3.20483013836344	-0.781113259840091	5.56267379081181	Zinc fingers C2H2-type	zinc finger protein 275	NM_001080485	Y	N	N	Y	N	N	N	5.03338715182855	3.21609590153603	3.01469696804566	3.97146692814845	2.16751976373432
ENSG00000064195	DLX3	17	48067369	48072588	-	2715	2.64631049444845	-1.15083257301864	3.0852005556606e-12	4.68985801555897e-11	0.0589301168756412	0.377933725922223	0.379899117694641	0.128955299349281	NKL subclass homeoboxes and pseudogenes	distal-less homeobox 3	NM_005220	Y	N	N	Y	N	N	N	0.0374500056477784	0.0122702270240253	0.0883622338378793	0	0.0863962724406706
ENSG00000064218	DMRT3	9	976964	991731	+	2387	6.30422151803958	0.566793582459567	3.50654091589447e-35	2.69010050209329e-33	0.0294925814599696	2.51257634675498	1.77059614909998	0.574559749451556	NULL	doublesex and mab-3 related transcription factor 3	NM_021240	Y	N	N	Y	N	N	N	0.13688701610906	0	0	0	0.0291618891560185
ENSG00000064490	RFXANK	19	19303008	19312678	+	2533	1.40722398923919	3.34042959719607	1.92943271708574e-32	1.28874552012003e-30	2.90506065832878	7.71089134691018	1.15747539266714	3.95999910216372	Ankyrin repeat domain containing	regulatory factor X associated ankyrin containing protein	NM_003721	Y	N	N	Y	N	N	N	3.19587757720139	6.99864091863641	9.50852425518359	3.55588489879789	5.72728660870788
ENSG00000064835	POU1F1	3	87308554	87325737	-	1569	-0.971215891726666	-2.89844503797911	0.0215945447643992	0.0551537548722277	0.030382776266613	0.0137959968667849	-0.0234130105369728	0.0267417759105532	POU class homeoboxes and pseudogenes	POU class 1 homeobox 1	NM_000306	Y	N	N	Y	N	N	N	0.0728286759168695	0.0312362843992215	0.0299314141161975	0	0.0192932779279415
ENSG00000064961	HMG20B	19	3572775	3579086	+	3857	0.626240595488686	4.13268215460673	0.000663491333231567	0.00243822245030798	4.03990450625199	6.23911709802814	0.522417354639087	4.52265848981261	Non-canonical high mobility group	high mobility group 20B	NM_006339	Y	N	N	Y	N	N	N	1.49894436585803	5.12035741588422	11.6627498079954	7.13728008849159	9.09799173504186
ENSG00000065029	ZNF76	6	35226686	35263762	+	6789	-0.158625988786364	4.24109626743624	0.175411566010738	0.33392525927461	2.83693486857179	2.54020420354837	-0.116121696383068	2.77179886893251	Zinc fingers C2H2-type	zinc finger protein 76	NM_003427	Y	N	N	Y	N	N	Y	4.77563503892224	9.76157100023905	7.00802749001541	6.23953474199137	3.74134298796693
ENSG00000065970	FOXJ2	12	8185299	8208099	+	6296	0.00206284836129263	4.65075453863408	0.97659827532987	1	3.974248040715	3.97813911314998	0.00112809743128395	3.97510217856658	Forkhead boxes	forkhead box J2	NM_018416	Y	N	N	Y	N	N	N	8.10834083743153	8.27007198650298	4.27420307933777	3.03705802022607	11.3045385037961
ENSG00000065978	YBX1	1	43148098	43168020	+	1930	0.379175678306747	7.33332191639922	0.0742773413936084	0.161867313778991	78.3412086681597	101.888443777594	0.374938670243233	83.5101139360843	Y box binding proteins;U11/U12 di-snRNP	Y-box binding protein 1	NM_004559	Y	N	N	Y	N	N	Y	56.4807642868144	523.407373069626	136.296946266471	87.3000525005306	227.909287248058
ENSG00000066336	SPI1	11	47376411	47400127	-	2069	-1.56633534554998	1.9075871232666	2.69898020111217e-05	0.000130895845875329	2.06687376115651	0.696926639123206	-0.8538445873323	1.76615366119798	ETS transcription factor family	Spi-1 proto-oncogene	NM_003120	Y	N	N	Y	N	N	N	1.0393402442401	1.60363260819786	0.450832876936243	1.99706830412311	36.5835370023972
ENSG00000066422	ZBTB11	3	101367733	101396339	-	7416	-0.109572607964956	5.26342647166195	0.175860698775205	0.334621645962759	5.251189774154	4.86667926931846	-0.0915866784479946	5.1667850291901	Zinc fingers C2H2-type;BTB domain containing	zinc finger and BTB domain containing 11	NM_014415	Y	N	N	Y	N	N	N	7.7128955139933	4.14838797032915	4.02098557962403	5.736058938309	7.20377043398378
ENSG00000066827	ZFAT	8	135490031	135725292	-	8900	-0.0685063099129677	3.71578009367936	0.606377482021082	0.895975502166106	1.48060352857222	1.41264859962177	-0.0400733662519737	1.46568659294895	Zinc fingers C2H2-type	zinc finger and AT-hook domain containing	NM_001029939	Y	N	N	Y	N	N	N	0.707758578427193	0.80107735966421	3.08107386404983	0.30736968427649	0.707108215336425
