GeneID	GeneName	Chr	Start	End	Strand	Length	logFC	logCPM	PValue	FDR	Normals	WT	myLogFC	AvglogFPKM	gene_family	name	refseq_accession	ProteinCoding	CellSurface	ExhaustionMarkers	TranscriptionFactor	CancerGermlineAntigen	PAX3FOXO1	EWSR1FL1	Brain.MeanExp	Heart.MeanExp	Kidney.MeanExp	Liver.MeanExp	Lung.MeanExp
ENSG00000004399	PLXND1	3	129274018	129325661	-	9738	0.371422985688191	5.21881984099379	0.055863206864245	0.12655504433322	3.58335009300059	4.6362328574625	0.29832872869765	3.81447069983369	Plexins	plexin D1	NM_015103	Y	Y	N	N	N	N	N	3.43985072488167	8.42032128668057	4.08777428035577	1.69734606682371	27.0052089662972
ENSG00000004468	CD38	4	15779898	15854853	+	6855	-2.9140730181858	3.23864190673704	7.65073646712394e-10	8.22642230539625e-09	1.68372699519486	0.22283719319581	-1.13400558112491	1.36304386792678	CD molecules	CD38 molecule	NM_001775	Y	Y	N	N	N	N	N	0.939562370508217	1.98605817811229	0.208010679640132	0.97461625988998	1.3932280659925
ENSG00000004809	SLC22A16	6	110745890	110797844	-	3791	0.143122630912125	-1.87167047861627	0.71557605444504	1	0.0444834491633429	0.0508090244964815	0.00871086399945199	0.0458719900901294	Solute carriers	solute carrier family 22 member 16	NM_033125	Y	Y	N	N	N	N	N	0.0140105174305816	0.00464721775734077	0.0163709914691422	0.00714054110685578	0.0275426389140396
ENSG00000004846	ABCB5	7	20654830	20816658	+	9257	-3.2056844057118	-1.19590679044598	5.47683495633349e-06	3.04697771590611e-05	0.0463065475553575	0.00445117299599142	-0.0588981597617518	0.0371187824081796	ATP binding cassette subfamily B	ATP binding cassette subfamily B member 5	NM_178559	Y	Y	N	N	N	N	N	0.000676861914029268	0.0057094963329628	0	0	0.00563973987917922
ENSG00000004866	ST7	7	116593292	116870157	+	6742	-0.564203595564377	3.67186058709057	4.76125647165443e-05	0.000220446253688845	2.0210275505465	1.36491348800762	-0.353251932283279	1.87700251242821	NULL	suppression of tumorigenicity 7	NM_021908	Y	Y	N	N	N	N	N	2.92420371992162	4.66698398082928	5.08583459620217	5.6469700078398	4.42398849184409
ENSG00000004939	SLC4A1	17	42325753	42345509	-	5287	-4.93089195447475	2.21890616937599	1.54420708275326e-07	1.13292420296011e-06	1.09866797156076	0.0347029998244959	-1.02025721983368	0.865114685082068	Blood group antigens;CD molecules;Solute carriers	solute carrier family 4 member 1 (Diego blood group)	NM_000342	Y	Y	N	N	N	N	N	0.131919456907867	0.0172672548261335	84.5311276874002	0.0454313574645287	0.512108451933658
ENSG00000004948	CALCR	7	93053799	93204042	-	4036	-0.414640767622398	-1.51616877547683	0.46828398957295	0.733352135408889	0.068695611527618	0.0502557787457076	-0.0251102757882193	0.0646478433559791	Calcitonin receptors	calcitonin receptor	NM_001742	Y	Y	N	N	N	N	N	0.0753990270309401	0.0121431442572791	1.40100835055843	0.0153850320859793	0.0419945520068812
ENSG00000005059	CCDC109B	4	110481361	110609874	+	3558	0.0840866207793929	2.0056791138057	0.692621251932437	0.987362362847046	1.08622965973483	1.15448314120396	0.0464438257193083	1.10121213127683	NA	NA	NA	N	Y	N	N	N	N	N	0.6577649205417	1.21809224182466	0.839204604996832	1.14807601804475	3.0247428147695
ENSG00000005108	THSD7A	7	11409984	11871824	-	10923	-0.844970425865701	4.45949190725154	0.00252868339573234	0.00815074027799687	2.22172869097265	1.2368629134992	-0.526358163251624	2.00553864225897	NULL	thrombospondin type 1 domain containing 7A	XM_928187.2	Y	Y	N	N	N	N	N	1.68208004640415	0.438417494607688	6.9405539244576	0.481319672599385	1.53494766888548
ENSG00000005206	SPPL2B	19	2328614	2355099	+	7096	0.254682754140424	3.89010004166751	0.043249105758935	0.101402419161867	1.99209047418946	2.37532423930409	0.173872296736172	2.07621495921462	NULL	signal peptide peptidase like 2B	NM_020172	Y	Y	N	N	N	N	N	7.62611943951453	4.64701984514711	6.70497124593671	3.80657052698817	2.94843550485344
ENSG00000005471	ABCB4	7	87031013	87109751	-	7494	-2.32878621727191	3.76807157600015	9.94087499699433e-05	0.000432677088502704	2.19198859473272	0.435611746185565	-1.15278986423205	1.80644245724676	ATP binding cassette subfamily B	ATP binding cassette subfamily B member 4	NM_000443	Y	Y	N	N	N	N	N	0.0349575928398428	1.95556631014777	0.138791148395983	37.0626177847835	0.0440236056207645
ENSG00000005844	ITGAL	16	30483979	30534506	+	6472	-2.78296120260311	3.21228101638326	2.74874756919616e-09	2.71337872879252e-08	1.74422266840003	0.252763096961292	-1.13128392723459	1.41682910393787	CD molecules;Integrin alpha subunits	integrin subunit alpha L	NM_001114380	Y	Y	N	N	N	N	N	0.148233904032069	0.656982933069629	0.23197521617733	3.73625148962584	9.18729318769285
ENSG00000005884	ITGA3	17	48133332	48167845	+	9802	-0.746618197773914	5.30718957254364	0.00372708681365107	0.0115400440158642	4.42183022663266	2.63531861133435	-0.576698126633963	4.02966914034766	CD molecules;Integrin alpha subunits	integrin subunit alpha 3	NM_005501	Y	Y	N	N	N	N	N	3.46435380150136	2.25654730521227	14.4718244967844	0.328716160125746	32.8750507882102
ENSG00000005893	LAMP2	X	119561682	119603220	-	5617	-0.715349539347087	6.33743527156543	1.1106064091275e-06	6.97621931031291e-06	15.7305930772256	9.57878007589394	-0.661315319609025	14.3801951013235	CD molecules	lysosomal associated membrane protein 2	NM_001122606	Y	Y	N	N	N	N	N	22.3980258169126	20.2105644963223	43.7161788053628	46.0519942055506	34.9900516947762
ENSG00000005961	ITGA2B	17	42449548	42466873	-	5551	0.354496483610529	0.274785736862095	0.237834050002435	0.430798560319113	0.188633073283077	0.242215069031739	0.0636115449279888	0.200394974788881	CD molecules;Protein phosphatase 1 regulatory subunits;Integrin alpha subunits	integrin subunit alpha 2b	NM_000419	Y	Y	N	N	N	N	N	0.933951593010694	0.0766333107817072	0.104261109525336	0.0907828661972814	0.554099290106462
ENSG00000006007	GDE1	16	19513015	19533467	-	4412	-0.14063945539427	5.25641285154231	0.285036357543692	0.497569100760074	8.82396300300781	7.99943558739292	-0.126470603961188	8.64296918006796	NULL	glycerophosphodiester phosphodiesterase 1	NM_016641	Y	Y	N	N	N	N	Y	20.4966889511548	33.3971547837047	18.5641503073636	11.0816566144507	11.7680500034432
ENSG00000006016	CRLF1	19	18683030	18718551	-	3018	1.17647696553068	1.57328087410682	2.64184542872168e-05	0.000128415238884517	0.748620291870391	1.68812787253003	0.620384721859853	0.954853663234701	Fibronectin type III domain containing	cytokine receptor like factor 1	NM_004750	Y	Y	N	N	N	N	N	3.25343438858991	1.0270429352568	0.285304690254558	0.147683822137566	0.713893825240486
ENSG00000006042	TMEM98	17	31254928	31272124	+	5187	1.59509995417258	4.44922074607158	1.857958511462e-19	5.76649527322038e-18	2.90295587171623	8.77586974307477	1.32465791112077	4.1921320873803	NULL	transmembrane protein 98	NM_015544	Y	Y	N	N	N	N	N	4.39123519330894	5.09127694096518	9.64642455516336	4.93665125811169	9.57934319714235
ENSG00000006071	ABCC8	11	17414432	17498449	-	6835	-1.71564781560766	2.8057163144996	0.000795261730046746	0.00287696260426134	1.19237142033299	0.362361793991607	-0.686382351180059	1.01017418528245	ATP binding cassette subfamily C	ATP binding cassette subfamily C member 8	NM_000352	Y	Y	N	N	N	N	N	12.4612854468694	0.224155800805531	0.034359451124549	0.0170056433315571	0.273133906563874
ENSG00000006116	CACNG3	16	24266874	24374122	+	3088	-8.61660803181041	1.15551288613369	0.000724154911340723	0.00263993018303197	0.888206241619836	0.000368440015939138	-0.916484904737824	0.693315016877517	Calcium channel auxiliary gamma subunits	calcium voltage-gated channel auxiliary subunit gamma 3	NM_006539	Y	Y	N	N	N	N	N	21.7958364260274	0	0	0.00876612413733494	0.0507193057592895
ENSG00000006118	TMEM132A	11	60691935	60704631	+	7271	2.35820267916844	4.61193993723681	5.53161676049398e-14	1.04439695864262e-12	1.7568867563399	9.01047255611138	1.86039816728985	3.34913729775315	NULL	transmembrane protein 132A	NM_017870	Y	Y	N	N	N	N	N	17.2586049988435	0.94403552038161	0.838171815643785	0.0660256456856848	2.93914569369756
ENSG00000006125	AP2B1	17	33905065	34053436	+	7797	0.1974316651764	6.94255836418258	0.0609067331498368	0.136434702705673	15.2721495855213	17.5113150282863	0.186002540015227	15.7636737071038	Clathrin/coatomer adaptor, adaptin-like, N-terminal domain containing	adaptor related protein complex 2 subunit beta 1	NM_001030006	Y	Y	N	N	N	Y	N	49.2625191936705	22.9849487757127	32.5218770262396	9.52086679981942	32.5358295885861
ENSG00000006210	CX3CL1	16	57406370	57418960	+	5983	-2.88989205059434	4.85365850372044	1.16933505928931e-13	2.11268963679893e-12	5.94609547005945	0.801299880819955	-1.94716385842162	4.81675009681176	Chemokine ligands;Endogenous ligands	C-X3-C motif chemokine ligand 1	NM_002996	Y	Y	N	N	N	Y	N	19.4407546016845	4.31999812559363	12.0821331666718	5.3550728232071	124.815406100973
ENSG00000006283	CACNA1G	17	48638429	48704835	+	9709	1.04707883063658	3.14926546063613	0.0333206594725456	0.0806629255072827	0.732242176163889	1.51372786386345	0.537187831887249	0.903787814927207	Calcium voltage-gated channel alpha1 subunits	calcium voltage-gated channel subunit alpha1 G	NM_018896	Y	Y	N	N	N	N	N	7.95477069448566	0.148303929269848	0.0122672927778565	0.00278811322856013	0.14614713377306
ENSG00000006327	TNFRSF12A	16	3068446	3072384	+	1848	-0.527532947937372	2.57028867527762	0.155022502878238	0.300984127724986	3.39241001815232	2.35173806789049	-0.390103322332766	3.1639698339485	CD molecules;Tumor necrosis factor receptor superfamily	TNF receptor superfamily member 12A	NM_016639	Y	Y	N	N	N	N	N	0.392114910144799	5.60030614293974	7.37839546669839	2.19361876485591	34.7502624154654
ENSG00000006432	MAP3K9	14	71189243	71276251	-	12386	-0.513330379266797	4.09152899234973	0.146119898780448	0.286693348155981	1.46541754275726	1.02639815160836	-0.282914335718098	1.36904743250506	Mitogen-activated protein kinase kinase kinases	mitogen-activated protein kinase kinase kinase 9	NM_001284230	Y	Y	N	N	N	N	N	8.76883231983947	0.19554062628551	0.878840120446682	0.568400578379486	0.938624958711995
ENSG00000006576	PHTF2	7	77428122	77586818	+	8631	0.238534353423769	4.93294186394054	0.306188051366893	0.528046573558619	3.39524613774763	4.00397856635434	0.187131650136851	3.528870329393	NULL	putative homeodomain transcription factor 2	NM_020432	Y	Y	N	Y	N	N	Y	2.94943382155892	7.79875412295585	2.15989438362738	2.02713881844465	2.96987804141465
ENSG00000006611	USH1C	11	17515442	17565963	-	4187	-1.65669107372616	1.90411194128752	0.0103972522167932	0.0289436460138362	1.02565336930694	0.324260939465781	-0.613199894139375	0.871689177390591	Deafness associated genes;PDZ domain containing	USH1 protein network component harmonin	NM_005709	Y	Y	N	N	N	N	N	0.612870943376881	0.117511067802654	20.9381074031042	0.0545712779863792	0.0943369401238733
ENSG00000006638	TBXA2R	19	3594504	3606838	-	2793	-1.73420196400223	0.00974764770327084	1.12402672705395e-07	8.44428106788526e-07	0.386992494404506	0.114758769681274	-0.315228431442085	0.327233871904284	Prostaglandin receptors	thromboxane A2 receptor	NM_001060	Y	Y	N	N	N	N	N	0.0894425570731307	0.537428043439391	1.42828911713801	1.13162492086898	3.23103448622666
ENSG00000006695	COX10	17	13972813	14111994	+	3172	-0.285674413484661	3.54661035760302	0.163611569040214	0.314973871805594	3.80786702759103	3.11819847405503	-0.223383634164626	3.65647636949776	Mitochondrial respiratory chain complex assembly factors	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10	NM_001303	Y	Y	N	N	N	N	N	3.20735410712307	20.0703584645741	4.7134162123798	3.21143070454167	2.314845883509
ENSG00000006756	ARSD	X	2822011	2847392	-	7030	-0.409353755455575	5.05383490622617	0.189105954116031	0.355429210046282	4.98211913614198	3.75107957622283	-0.332401271786086	4.71189094006216	Sulfatases	arylsulfatase D	NM_001669	Y	Y	N	N	N	N	N	1.39526314957306	2.21575541209149	18.4341657119532	21.5872702753146	5.98845857888822
ENSG00000007062	PROM1	4	15964699	16086001	-	7465	1.09976263834729	3.758447854683	0.00224358924431482	0.0073283574186337	1.43865594964308	3.08408172759193	0.743925502390787	1.79984697407088	CD molecules	prominin 1	NM_006017	Y	Y	N	N	N	N	Y	0.630663440624962	1.75485023953966	3.30226822465888	0.767541674747964	0.533992885256586
ENSG00000007202	KIAA0100	17	26941458	26972472	-	9235	0.225432033423848	7.04379832821344	0.0385644321259881	0.0916348872257469	13.7663553906259	16.0942342013925	0.21119600718517	14.2773531783552	NULL	KIAA0100	NM_014680	Y	Y	N	N	Y	N	N	15.3474392872183	12.1302775207046	20.4799088010508	3.2908347662436	11.7570317707832
ENSG00000007216	SLC13A2	17	26800311	26824799	+	3226	-5.61347064510339	1.05417004315804	0.000796553221271127	0.00288092588170865	0.785081122579612	0.01420171236057	-0.815645023330644	0.615863691068115	Solute carriers	solute carrier family 13 member 2	NM_003984	Y	Y	N	N	N	N	N	0	0	25.8791572975332	0.266528264427681	0.0279236112850601
ENSG00000007312	CD79B	17	62006100	62009714	-	2080	-3.00631655178771	1.44797790191088	1.26544858853909e-08	1.12046140861392e-07	1.56450297898761	0.192534906979052	-1.10464775085907	1.26333925586378	CD molecules;V-set domain containing	CD79b molecule	NM_000626	Y	Y	N	N	N	N	N	0.0847860656378141	1.15377788859277	0.491989690939225	1.35417092473304	1.99374278219686
ENSG00000007314	SCN4A	17	62015914	62050278	-	8247	-3.13092250705712	3.73060172363062	1.78252366307494e-05	8.96938760922761e-05	1.98814458620482	0.22624685187914	-1.28500052430213	1.6013865469626	Sodium voltage-gated channel alpha subunits	sodium voltage-gated channel alpha subunit 4	NM_000334	Y	Y	N	N	N	N	N	0.0659628002484041	0.107589699399923	0.153381738296696	0.0277058252611822	0.0430360861829714
ENSG00000007341	ST7L	1	113066140	113163447	-	8111	-0.0324663289668728	3.46701946038383	0.669887221556012	0.961565307112172	1.35825586478188	1.328806641458	-0.0181293966032063	1.35179140112542	NULL	suppression of tumorigenicity 7 like	NM_001308264	Y	Y	N	N	N	N	N	1.24912435947376	1.59034687348447	1.38242690384193	1.73345648267365	1.2263231357954
ENSG00000007384	RHBDF1	16	108058	126354	-	5104	-0.0924003225070725	3.4225084300583	0.674893024364518	0.96717357847407	2.11071808540453	1.98047020654616	-0.0617077020077894	2.08212708760635	Rhomboid family	rhomboid 5 homolog 1	NM_022450	Y	Y	N	N	N	N	N	1.09116438463713	6.63699164304446	1.86912073738319	0.975670629317039	10.6711854643365
ENSG00000007402	CACNA2D2	3	50400233	50541675	-	6319	1.45427922917295	3.27446554912335	1.6316798495829e-07	1.19145954766676e-06	1.0962600766239	3.00629654071506	0.934451492687797	1.51553637361952	Calcium voltage-gated channel auxiliary alpha2delta subunits	calcium voltage-gated channel auxiliary subunit alpha2delta 2	NM_006030	Y	Y	N	N	N	N	N	7.5421251023953	1.0737189913447	1.53341550460188	0.214606107611659	7.76276587488688
ENSG00000007541	PIGQ	16	616995	634136	+	6869	0.67367748319728	3.96490219983294	1.49521440793846e-05	7.62760387578446e-05	1.99861164545506	3.18696030279541	0.481608550955984	2.25946866779806	Phosphatidylinositol glycan anchor biosynthesis	phosphatidylinositol glycan anchor biosynthesis class Q	NM_004204	Y	Y	N	N	N	N	N	5.7062956361226	2.36085862063902	13.475515120797	3.47198065325618	3.5796063171119
ENSG00000007908	SELE	1	169691781	169733846	-	4586	-5.87365627144886	3.22356208307087	1.06408586425303e-16	2.64235355774641e-15	2.57129899904854	0.0426894052183109	-1.77613945142618	2.01623835650044	CD molecules;Selectins;Sushi domain containing;C-type lectin domain containing	selectin E	NM_000450	Y	Y	N	N	N	N	N	0.102780583445788	1.31992974454688	2.64243412536911	14.2758312228144	80.4908323623518
ENSG00000007933	FMO3	1	171060018	171086959	+	3463	-5.71261797915967	4.79121990522039	3.13807240037312e-09	3.06192638184062e-08	10.1593176359747	0.192128506887727	-3.22663714641842	7.97139807105316	Flavin containing monooxygenases	flavin containing monooxygenase 3	NM_006894	Y	Y	N	N	N	N	N	0.142347253645485	0.593290670519214	1.716403507811	494.94873526776	10.1254186343706
ENSG00000007952	NOX1	X	100098313	100129334	-	2529	-4.59481049500437	0.0478763501360294	7.68504382840622e-05	0.000341446625859715	0.471534484187984	0.0171819899551146	-0.532743527771153	0.371798570819793	NULL	NADPH oxidase 1	NM_007052	Y	Y	N	N	N	Y	N	0.018896135082249	0	0.0550513630803638	0.0598093200213977	0.0888757877412686
ENSG00000008277	ADAM22	7	87563458	87832204	+	12217	-0.728681085531731	5.29298408118052	0.0841705873649958	0.180160654300492	3.50692094135215	2.11601577472794	-0.532439606067463	3.20160029502001	ADAM metallopeptidase domain containing	ADAM metallopeptidase domain 22	NM_021723	Y	Y	N	N	N	N	N	28.2164117108772	1.05986872985453	2.10064571761976	0.0931875666064855	0.897978188374975
ENSG00000008282	SYPL1	7	105730949	105753022	-	2794	-0.474954209754789	5.49815490376566	0.0112744393208354	0.0311430490932076	17.2024916939584	12.3768286972884	-0.444399820334816	16.1431998166406	Synaptophysins;MARVEL domain containing	synaptophysin like 1	NM_006754	Y	Y	N	N	N	N	Y	11.9711349432334	77.3090171978947	82.5667820753151	50.8191599198476	46.923789881169
ENSG00000008283	CYB561	17	61509665	61523739	-	5320	-1.96721365935397	4.6021066361924	2.89976279300441e-08	2.42180997685287e-07	5.43646769727737	1.38955823914007	-1.42952523149153	4.54812171866186	Cytochrome b561	cytochrome b561	NM_001915	Y	Y	N	N	N	N	N	8.57113137598287	2.51254664411379	10.5604868836244	3.93319604694301	12.5261213474239
ENSG00000008294	SPAG9	17	49039535	49198226	-	11948	-0.468600273018608	7.08099299246638	3.10777291565191e-05	0.000148717133268686	12.0581572676822	8.7138107414571	-0.426842038900701	11.324032420462	NULL	sperm associated antigen 9	NM_003971	Y	Y	N	N	Y	N	N	21.6903257787119	9.53365974991457	12.0722034379401	9.7469487482083	17.9820102126755
ENSG00000008300	CELSR3	3	48673902	48700348	-	13888	-0.675446030521513	3.40272198603864	0.183034879886072	0.346012417580784	0.822603939053368	0.514964570000225	-0.266717036353476	0.75507334584658	Adhesion G protein-coupled receptors, subfamily C;CELSR cadherins	cadherin EGF LAG seven-pass G-type receptor 3	NM_001407	Y	Y	N	N	N	N	N	7.83613855988544	0.0760678017365836	0.104238358647978	0.0878227156710616	0.143162393181363
ENSG00000008394	MGST1	12	16500076	16762193	+	6213	-3.45126824714821	5.30278998245715	1.51533772004572e-10	1.81451586670176e-09	7.91905055787375	0.723045243872827	-2.37192955747196	6.33943963528818	Microsomal glutathione S-transferases	microsomal glutathione S-transferase 1	NM_145791	Y	Y	N	N	N	N	N	3.37333121560854	3.65891479089152	23.4816728123504	198.289409120307	5.0267023977828
ENSG00000008513	ST3GAL1	8	134467091	134584183	-	8730	-1.39677853669188	5.89809524923484	2.62517098573927e-07	1.84702486927761e-06	7.89669466991044	2.99796424960326	-1.15400386933688	6.82136360203813	Sialyltransferases	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	NM_003033	Y	Y	N	N	N	N	Y	2.95982000426602	20.9575602563546	21.8614045806946	10.2416968854797	12.506166509073
ENSG00000008516	MMP25	16	3096682	3110727	+	4126	-2.5731794641652	0.537537058134015	1.2208295950515e-08	1.08439765893944e-07	0.401279912142505	0.0665545322867815	-0.393787437874392	0.327803609247346	M10 matrix metallopeptidases	matrix metallopeptidase 25	NM_022468	Y	Y	N	N	N	N	N	0.219261354628473	0.281539379354234	0.12175563591718	0.371606122842436	2.03760312412243
ENSG00000008710	PKD1	16	2138711	2185899	-	18532	-0.911736459591278	6.73134931598205	0.000122708035708553	0.000524991966521411	6.38535621740771	3.39363874447256	-0.749251255297472	5.72863774773902	C-type lectin domain containing	polycystin 1, transient receptor potential channel interacting	NM_000296	Y	Y	N	N	N	N	N	38.6053043045741	7.44296740520146	2.17686917324018	1.39821958111936	4.65179245378075
ENSG00000008952	SEC62	3	169684423	169716161	+	7928	-0.410889144659282	6.61968582241036	2.60460283683764e-05	0.000126812681668323	13.1055558842052	9.85615814305955	-0.377749880096554	12.392273453222	NULL	SEC62 homolog, preprotein translocation factor	NM_003262	Y	Y	N	N	N	N	Y	33.1123149928556	16.2551431957812	33.4488485089459	48.7838835628482	30.1445988683457
ENSG00000009694	TENM1	X	123509753	124097666	-	12896	-1.79066287451904	5.19831586258068	0.000286966804489881	0.00113793100510588	3.36530789397439	0.972515322149021	-1.14604690675448	2.84006074406151	NULL	teneurin transmembrane protein 1	NM_014253	Y	Y	N	N	N	N	N	8.70648949934665	0.104795152523552	0.797275215753076	7.58629887434369	0.697836102267834
ENSG00000009724	MASP2	1	11086580	11107290	-	4251	-2.14189742404885	3.02221312830452	2.41864460309212e-06	1.43612334129944e-05	2.27786563251046	0.515189289402912	-1.11325867835019	1.89093667914539	Sushi domain containing;Complement system activation components	mannan binding lectin serine peptidase 2	NM_006610	Y	Y	N	N	N	N	N	2.0365872102515	0.668681334485522	0.323584209072204	44.5542606471949	0.246583760652017
ENSG00000009765	IYD	6	150690028	150727105	+	10362	-6.97882930805744	2.9990394118046	8.0867402674167e-09	7.39016491782126e-08	0.975953328184384	0.00717387537853002	-0.972236103766095	0.763294423909928	NULL	iodotyrosine deiodinase	NM_203395	Y	Y	N	N	N	N	N	0.00130985150555579	0	14.2107412758198	9.00309445509983	0.15405523368466
ENSG00000009790	TRAF3IP3	1	209929377	209955668	+	7753	-1.73779848635656	2.50081228320782	6.81403186557778e-08	5.34256407219178e-07	0.847845102185898	0.25402395215807	-0.559278921970068	0.717494118033448	NULL	TRAF3 interacting protein 3	NM_001287754	Y	Y	N	N	N	N	N	0.334123366879621	0.447743735595991	1.76916914293835	1.46296827025127	2.47007859256926
ENSG00000009830	POMT2	14	77741299	77787227	-	10012	0.586854520846781	3.81624449928415	0.000319778762502205	0.00125616431335649	1.25892992265463	1.89043392362414	0.355646576580762	1.39755275213574	Dolichyl D-mannosyl phosphate dependent mannosyltransferases	protein O-mannosyltransferase 2	NM_013382	Y	Y	N	N	N	Y	N	2.49768164645057	1.60757006024788	2.12385285672812	1.07953505667495	1.15891539903247
ENSG00000010219	DYRK4	12	4671370	4723325	+	5911	0.491485124287665	2.7537865156136	1.04411260313659e-05	5.48542692301592e-05	1.03253518386135	1.45307265616182	0.271309638842664	1.12484828753707	NULL	dual specificity tyrosine phosphorylation regulated kinase 4	NM_001282285	Y	Y	N	N	N	N	N	1.3984722603295	2.26938123443858	1.71521111894652	1.66732989671368	2.23571372703745
ENSG00000010278	CD9	12	6308881	6347425	+	3218	-1.42393197330766	5.68073399647869	1.29319775769144e-06	8.03716498102568e-06	18.4513007798515	6.87637325751539	-1.30426325015664	15.910463031046	CD molecules;Tetraspanins	CD9 molecule	NM_001330312	Y	Y	N	N	N	Y	N	11.5985705899148	14.9142410076519	64.3699173254225	12.3223877943465	85.0688916206924
ENSG00000010282	HHATL	3	42734155	42744319	-	2891	-5.21402496364759	4.04591895222916	1.010552438808e-05	5.32690975444033e-05	7.23705917158336	0.192982271373918	-2.78755674882992	5.69079838861056	Membrane bound O-acyltransferases	hedgehog acyltransferase like	NM_020707	Y	Y	N	N	N	N	N	6.61095286265971	188.091557627462	0.0684755405950728	0.0804106345009982	0.0463346274613793
